image_id,tile_id,region_id,area,rad51_count_th0.15,rad51_area_th0.15,rad51_count_th0.2,rad51_area_th0.2,rad51_count_th0.25,rad51_area_th0.25,prob_count_th0.3,prob_area_th0.3,prob_count_th0.365,prob_area_th0.365,prob_count_th0.4,prob_area_th0.4
A1,tile_12,21,710.0,2,0.008849556770675473,1,0.004424778385337736,0,0.0,1,0.024090463342800947,0,0.0,0,0.0
A1,tile_12,22,900.0,2,0.006981317007977318,1,0.003490658503988659,1,0.003490658503988659,1,0.03141592661539713,1,0.03141592661539713,1,0.03141592661539713
A1,tile_12,23,717.0,1,0.004381579712119656,0,0.0,0,0.0,1,0.012171056313827281,0,0.0,0,0.0
A1,tile_12,24,1193.0,20,0.0798784385237975,9,0.02574836113587611,6,0.017848295787368667,9,0.10065269630093186,1,0.014337157563611628,1,0.014337157563611628
A1,tile_12,25,746.0,11,0.05287458591832687,8,0.03369000164707553,4,0.016845000823537765,5,0.19137792101494427,3,0.10715292350216782,0,0.0
A1,tile_12,26,808.0,3,0.011664329159368044,3,0.011664329159368044,1,0.0038881097197893478,3,0.09893079323343712,2,0.08337835746236366,2,0.08337835746236366
A1,tile_12,27,1108.0,13,0.041270420940660135,9,0.02772364154792437,3,0.010711406961698052,6,0.11719539105246644,3,0.09640266060398804,2,0.07088431210294097
A1,tile_12,28,505.0,10,0.10644780388401058,3,0.028339999735353474,1,0.006220975551662957,2,0.11681609956344756,0,0.0,0,0.0
A1,tile_12,29,1961.0,15,0.028836648528616164,10,0.01602036029367564,3,0.004806108088102693,10,0.10911647207210527,3,0.04165293816581543,2,0.03026068228838822
A1,tile_12,30,875.0,4,0.014361566416410483,3,0.010771174812307861,2,0.007180783208205242,4,0.09694057791573661,2,0.07699395751953125,1,0.01954769025530134
A1,tile_12,31,993.0,14,0.04429234355514311,7,0.02214617177757155,7,0.02214617177757155,5,0.19263655709596078,1,0.035152658114860666,1,0.035152658114860666
A1,tile_12,32,1188.0,13,0.03849126801536316,8,0.02115550608477975,6,0.015866629563584814,6,0.1319281067511048,2,0.04818754806261673,2,0.04818754806261673
A1,tile_12,33,877.0,10,0.06089746306844524,2,0.0071644074198170885,1,0.0035822037099085442,5,0.08995311915398732,2,0.0672658270006169,1,0.0573152609534791
A1,tile_12,34,1371.0,6,0.013748764348314194,5,0.01145730362359516,3,0.006874382174157097,3,0.04430157906986518,2,0.037936410270930206,2,0.037936410270930206
A1,tile_12,35,945.0,16,0.05910109636382915,7,0.023271056693257727,3,0.009973310011396168,6,0.1558791549117477,3,0.08606598061859293,0,0.0
A1,tile_12,36,930.0,14,0.052547547371872304,8,0.029651830302699363,4,0.01613960383564649,4,0.13962635327410955,0,0.0,0,0.0
A1,tile_12,37,660.0,7,0.03331992208352811,1,0.004759988869075444,0,0.0,2,0.0513021064527107,0,0.0,0,0.0
A1,tile_12,38,948.0,17,0.06480547433565445,9,0.03571665346908227,6,0.025774904565317103,6,0.18484289434891713,2,0.07106509792150828,0,0.0
A1,tile_12,39,1031.0,10,0.032841306972541215,4,0.012188526299087461,4,0.012188526299087461,6,0.1215466962753281,4,0.10089391787923967,3,0.07922542361121636
A1,tile_12,40,1169.0,9,0.02836719913421066,4,0.012839890134432194,4,0.012839890134432194,5,0.11107999020095968,4,0.09644848225563382,3,0.053449779213545566
A1,tile_12,41,1243.0,12,0.039315542281449095,7,0.017691994026652093,3,0.007582283154279468,6,0.15670053324005054,3,0.08649420028526938,2,0.04605535567046554
A1,tile_12,42,1117.0,15,0.06156309089398083,9,0.02531274295640836,7,0.01968768896609539,6,0.1618765725978486,3,0.10531351197054051,1,0.045000433174754856
A1,tile_12,43,1462.0,21,0.05467584113634768,12,0.02578598621277532,8,0.017190657475183547,9,0.1554322040521332,4,0.07091145965534425,3,0.0623161326354897
A1,tile_12,44,913.0,9,0.07684801306700115,6,0.06652514564009053,2,0.006881911617940401,5,0.17969438567480148,2,0.10131703906356962,1,0.04626174040979258
A1,tile_12,45,908.0,7,0.02691036291621213,5,0.01729951901756494,3,0.010379711410538964,6,0.1268631519199993,5,0.07150468532209354,2,0.03844338051548088
A1,tile_12,46,1808.0,16,0.04247482692906554,6,0.011777111103059082,3,0.0065642914344919475,7,0.08282592233303374,5,0.05019753380159361,4,0.04073722805597086
A1,tile_12,47,1200.0,17,0.08377580409572782,16,0.04188790204786392,12,0.031415926535897934,6,0.10471976598103841,3,0.05643231709798177,2,0.03287037213643392
A1,tile_12,48,325.0,1,0.00966643893412244,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
A1,tile_12,49,1614.0,16,0.031143421596924847,4,0.00778585539923121,1,0.0019464638498078025,5,0.07504699782663414,4,0.0696401536981708,2,0.05233825154168603
A1,tile_12,50,932.0,9,0.1426975203883776,5,0.022846584629110323,2,0.006741615136458784,7,0.1367049646991517,1,0.030337268190834144,0,0.0
A1,tile_12,51,1851.0,11,0.01866964840058764,4,0.006788963054759142,2,0.003394481527379571,8,0.05374596017170828,5,0.039602286876181794,4,0.0348877291110063
A1,tile_12,52,1572.0,13,0.04441041353675139,5,0.009992343045769063,2,0.0039969372183076245,7,0.11280246181342438,1,0.026868300886857904,0,0.0
A1,tile_12,53,396.0,1,0.007933314781792407,0,0.0,0,0.0,2,0.06522948332507202,0,0.0,0,0.0
A1,tile_12,54,418.0,3,0.022547315695620525,2,0.01503154379708035,1,0.007515771898540175,2,0.1352838945160642,1,0.0676419472580321,0,0.0
A1,tile_12,55,596.0,9,0.04744015752065124,7,0.03689790029383985,6,0.03162677168043416,4,0.21084515360377779,2,0.10542257680188889,1,0.08433806016141136
A1,tile_13,1,521.0,12,0.09245890087340404,3,0.018089784953492092,0,0.0,4,0.12796847879772222,2,0.0710191561942366,1,0.01674980302689858
A1,tile_13,2,738.0,12,0.09743572517908723,2,0.008513801229240631,1,0.004256900614620316,4,0.16696510211562077,2,0.09128687375283176,0,0.0
A1,tile_13,3,502.0,7,0.04867452097195341,1,0.011125604793589351,0,0.0,0,0.0,0,0.0,0,0.0
A1,tile_13,4,2415.0,32,0.04263951381683872,17,0.02211473089483499,8,0.010406932185804697,13,0.12141422879868659,7,0.08065373833381859,0,0.0
A1,tile_13,5,1007.0,16,0.05234254559109113,8,0.02738451060725959,5,0.015598771864894702,6,0.17886593467310855,1,0.04991607135670424,0,0.0
A1,tile_13,6,1348.0,26,0.06473773189889949,16,0.0372889335737661,9,0.020975025135243425,7,0.19757956213342684,4,0.10202667055214902,0,0.0
A1,tile_13,7,951.0,12,0.052121294171018885,5,0.016517311533069363,3,0.009910386919841618,6,0.15085812798308523,1,0.013213849594164346,0,0.0
A1,tile_13,8,1141.0,19,0.0985093810941585,14,0.038547149123801146,7,0.019273574561900573,6,0.19487727012266515,2,0.05170212995577653,0,0.0
A1,tile_13,9,550.0,6,0.061562522706709075,5,0.03871457613514695,1,0.005711986642890533,3,0.18595692027698862,2,0.1548583152077415,2,0.1548583152077415
A1,tile_13,10,682.0,10,0.11516102102601884,6,0.09673525766185581,5,0.02303220420520376,5,0.23799945462134578,2,0.1474061110152527,2,0.1474061110152527
A1,tile_13,11,260.0,6,0.16513499845792504,1,0.01208304866765305,0,0.0,1,0.1933287840623122,1,0.1933287840623122,0,0.0
A1,tile_13,12,1111.0,8,0.03110487775831478,1,0.0028277161598467986,0,0.0,6,0.08388891486194518,2,0.031419072464497426,2,0.031419072464497426
A1,tile_13,13,950.0,11,0.18518861958002988,11,0.0389484001497682,6,0.022413701972979812,5,0.14146352667557566,3,0.11904982717413651,1,0.013227758909526623
A1,tile_13,14,256.0,2,0.02454369260617026,2,0.02454369260617026,2,0.02454369260617026,2,0.36133772134780884,2,0.36133772134780884,2,0.36133772134780884
A1,tile_13,15,1283.0,15,0.07726788894253932,9,0.025846652991342367,7,0.020949392424561713,8,0.16133755143508258,1,0.00680175165784424,0,0.0
A1,tile_13,16,838.0,11,0.044153914250930536,4,0.014995668990882068,2,0.007497834495441034,5,0.17120055424000596,2,0.0803934520639497,0,0.0
A1,tile_13,17,1310.0,18,0.04689739669480949,11,0.030110260377917444,7,0.016787136316892024,9,0.13003369979276003,6,0.08686676607787154,2,0.022649313657338382
A1,tile_13,18,1006.0,15,0.07113170907730369,8,0.027411731790765812,4,0.012491422081867964,6,0.1717570856598689,4,0.15440787283137114,3,0.1419164456619657
A1,tile_13,19,1365.0,23,0.0588169564774646,14,0.03222146311374147,10,0.02301533079552962,8,0.17133637033539378,5,0.13937062693166208,2,0.028897030449612237
A1,tile_13,20,1495.0,22,0.10787185477209096,14,0.08942623458378975,17,0.055336860564903854,5,0.11767838391970631,1,0.033622397228228205,0,0.0
A1,tile_13,21,378.0,6,0.049866550056980846,4,0.033244366704653895,2,0.016622183352326948,4,0.2955055034980572,1,0.1329774705190507,0,0.0
A1,tile_13,22,492.0,5,0.07094834357700527,3,0.05817764173314432,3,0.019156052765791423,4,0.18020879543893706,3,0.16885706273520865,1,0.057468158442799636
A1,tile_13,23,986.0,5,0.015930997229157164,3,0.0095585983374943,2,0.006372398891662866,3,0.038942441495388565,2,0.030091887313502312,2,0.030091887313502312
A1,tile_13,24,823.0,10,0.10518630728908718,8,0.033506928531604384,5,0.02205519346384086,2,0.0665897216426066,1,0.05132073996857913,0,0.0
A1,tile_13,25,1085.0,9,0.02831133164525364,7,0.022520377445088124,2,0.005790954200165517,6,0.10745436848583309,6,0.10745436848583309,3,0.058231265863515264
A1,tile_13,26,512.0,2,0.030679615757712823,1,0.02454369260617026,1,0.006135923151542565,2,0.07908524572849274,1,0.06817693263292313,1,0.06817693263292313
A1,tile_13,27,615.0,5,0.025541403687721894,2,0.010216561475088757,1,0.005108280737544379,2,0.12770702082936355,1,0.04597452675423971,1,0.04597452675423971
A1,tile_13,28,1469.0,13,0.031128404630531948,8,0.01877209134207652,6,0.014494905972995794,9,0.14209763414604962,5,0.10431581293343686,2,0.05797962788581199
A1,tile_13,29,967.0,10,0.040790528536785775,8,0.028517272162885632,7,0.02274162210457968,4,0.10035191943258386,2,0.06966878265728009,2,0.06966878265728009
A1,tile_13,30,1479.0,7,0.014868930747213354,3,0.006372398891662866,3,0.006372398891662866,5,0.0830772043967102,4,0.04909107860799897,3,0.04059454587120072
A1,tile_13,31,1463.0,24,0.05869459958859948,16,0.03984552085892729,11,0.027438532328003817,7,0.09066646260426457,1,0.023859596382813836,1,0.023859596382813836
A1,tile_13,32,1173.0,3,0.022021204543491962,2,0.0074395961295580975,1,0.0047613415229171814,4,0.0871920638478727,2,0.061897440436347775,1,0.019045368789711876
A1,tile_13,33,1735.0,20,0.03621432453705815,12,0.02172859472223488,6,0.01086429736111744,10,0.100796552762518,8,0.07947033269261077,4,0.04748100698509546
A1,tile_13,34,1099.0,9,0.025727328373346806,5,0.014292960207414891,5,0.014292960207414891,5,0.12291945925184117,4,0.11497892565462565,4,0.11497892565462565
A1,tile_13,35,102.0,4,0.14715521144265917,1,0.05475542751354759,0,0.0,0,0.0,0,0.0,0,0.0
A1,tile_13,36,802.0,5,0.02263269852960228,1,0.003917197822431164,0,0.0,3,0.1192569114323566,1,0.03525478049109404,1,0.03525478049109404
A1,tile_13,37,1172.0,8,0.023529182748729015,4,0.01072215922726892,2,0.00536107961363446,5,0.06433296203613281,2,0.03484701866175941,1,0.024124858322403943
A1,tile_13,38,898.0,13,0.04820062967645811,7,0.02721003288187151,1,0.003498432799097765,5,0.09523511517021332,4,0.05169906701170787,2,0.027987463171604218
A1,tile_13,39,1242.0,12,0.0342882719393411,6,0.01911149583504258,3,0.00955574791752129,5,0.14951936288732262,2,0.05845869374543956,1,0.04047140407101544
A1,tile_13,40,1176.0,7,0.0234491515148898,3,0.00801426697344335,1,0.0026714223244811166,4,0.040071338212408984,3,0.032650720505487354,3,0.032650720505487354
A1,tile_13,41,1466.0,11,0.029049136254203033,5,0.010714845339665052,2,0.00428593813586602,5,0.07976607964113659,3,0.06786069570752153,1,0.015238893308548452
A1,tile_13,42,2038.0,6,0.0092490460851515,4,0.006166030723434334,3,0.00462452304257575,3,0.016614028586255672,3,0.016614028586255672,3,0.016614028586255672
A1,tile_13,43,1713.0,12,0.02200765431586545,6,0.011003827157932725,2,0.003667942385977575,7,0.05868707980875794,4,0.041162467462168895,3,0.031177511844312108
A1,tile_13,44,1673.0,4,0.008971806077197391,3,0.007093986200574681,3,0.007093986200574681,3,0.03421805564757243,3,0.03421805564757243,2,0.02670677536202275
A1,tile_13,45,1347.0,14,0.04042633456735195,6,0.01814002192124767,5,0.015807733388515828,6,0.09121840037322522,4,0.07541066872781528,3,0.06271264884059484
A1,tile_13,46,1336.0,11,0.025866406578957876,5,0.011757457535889944,4,0.009405966028711955,5,0.09771753642373457,5,0.09771753642373457,4,0.060093674117219664
A1,tile_13,47,916.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
A1,tile_13,48,1218.0,4,0.01031721725316845,1,0.0025793043132921125,0,0.0,4,0.03811638930748249,1,0.010317217540271177,1,0.010317217540271177
A1,tile_13,49,846.0,3,0.03383380583062293,0,0.0,0,0.0,2,0.07963323029502345,1,0.02021776474395824,1,0.02021776474395824
A1,tile_13,50,536.0,6,0.03516708194316932,4,0.023444721295446218,2,0.011722360647723109,4,0.08661522082428434,1,0.023444721947855025,1,0.023444721947855025
A1,tile_13,51,825.0,3,0.011423973285781066,2,0.007615982190520711,1,0.0038079910952603553,2,0.044849673184481534,1,0.0105777543963808,0,0.0
A1,tile_14,1,338.0,11,0.17453292519943295,5,0.0702262657607186,2,0.018589305642543155,3,0.3180837010490824,1,0.06609531831459181,0,0.0
A1,tile_14,2,1011.0,17,0.06905358069215942,8,0.024859289049177394,6,0.018644466786883047,3,0.08320956508436496,1,0.027966700251095374,0,0.0
A1,tile_14,3,95.0,3,0.18371886863098208,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
A1,tile_14,4,2686.0,63,0.10734489666026177,41,0.05185304330199089,29,0.03482861053868061,8,0.11215332667506282,0,0.0,0,0.0
A1,tile_14,5,1594.0,30,0.10095317254321025,20,0.05321392826030391,14,0.032629116505289234,8,0.1567949608547924,0,0.0,0,0.0
A1,tile_14,6,1354.0,22,0.05645895216938823,11,0.029131788105666065,7,0.018046240419439155,9,0.1997976824311069,5,0.11266011360653042,1,0.016499422149432817
A1,tile_14,7,337.0,7,0.12222483782512221,2,0.07561367085791457,1,0.06629143746447305,3,0.3356004030131445,1,0.14915573844570082,1,0.14915573844570082
A1,tile_14,8,613.0,12,0.07744364707054774,3,0.01537484169782933,3,0.01537484169782933,3,0.18449810084083146,2,0.10249894906023782,0,0.0
A1,tile_14,9,2227.0,29,0.04561210707951056,16,0.02617602021401464,5,0.007053418620542868,9,0.06818305273788308,4,0.0377749788638022,0,0.0
A1,tile_14,10,777.0,15,0.13612220420959636,5,0.02021616894201926,2,0.008086467576807704,4,0.15184589518543376,0,0.0,0,0.0
A1,tile_14,11,1664.0,35,0.0902033147064377,28,0.07027467541082941,19,0.041745254945537456,5,0.10866354062007023,2,0.04719940974162175,0,0.0
A1,tile_14,12,1143.0,21,0.09925319455785778,12,0.03725812226479584,5,0.018018272242811103,6,0.10688805767870325,2,0.05894113108450555,1,0.04397680127401677
A1,tile_14,13,1022.0,9,0.04645103292979038,5,0.015369827072357109,1,0.0030739654144714217,7,0.12295862933194333,4,0.0707012109327223,2,0.049866551289119834
A1,tile_14,14,1356.0,26,0.10193958462975733,18,0.043504519703103504,8,0.018534469932683144,5,0.09009811941501314,2,0.057920219623937015,0,0.0
A1,tile_14,15,1661.0,33,0.07313360381625851,23,0.05127758428496286,19,0.04371203906259129,5,0.11957765472430483,3,0.07229299160603082,0,0.0
A1,tile_14,16,895.0,14,0.07137324091954467,6,0.023791080306514882,2,0.009750442748571675,4,0.1322160092146037,2,0.0752734221559663,2,0.0752734221559663
A1,tile_14,17,1130.0,20,0.06270828993891134,9,0.029964059724504416,5,0.018843377764894528,10,0.15723409737105917,6,0.0800071378724765,4,0.061163762185425886
A1,tile_14,18,273.0,8,0.1304202078413345,2,0.05242380903426191,1,0.031965737216013354,1,0.10356898884196858,1,0.10356898884196858,1,0.10356898884196858
A1,tile_14,19,860.0,14,0.05114220598867106,9,0.032877132421288535,6,0.021918088280859022,5,0.1794036155523256,3,0.11040222700252089,3,0.11040222700252089
A1,tile_14,20,1233.0,27,0.09625497902320718,18,0.06879399971364511,13,0.05605437013704415,6,0.14636419811388002,1,0.018118586853472857,0,0.0
A1,tile_14,21,1316.0,11,0.026259513061920762,5,0.011936142300873075,1,0.002387228460174615,5,0.08859270321924273,2,0.049070810474523295,1,0.0169758492327751
A1,tile_14,22,1369.0,20,0.04997582664585664,15,0.03850178481389975,10,0.022948083663913755,9,0.20678775583940148,5,0.13207898582308025,0,0.0
A1,tile_14,23,1183.0,16,0.05075175508757814,8,0.023310399139062053,5,0.013278075458959397,6,0.10091338234237968,4,0.08556983154503249,4,0.08556983154503249
A1,tile_14,24,1742.0,33,0.0673284303869225,19,0.038874153259115966,11,0.023043956828857397,6,0.12884578420155085,2,0.02564892949521473,1,0.012824464747607366
A1,tile_14,25,1248.0,15,0.07747695557731239,14,0.0397174284908966,12,0.030207621669132625,8,0.15886973112057418,2,0.053982141690376476,1,0.013705311677394768
A1,tile_14,26,144.0,3,0.3926990816987242,2,0.37088246604879505,1,0.02181661564992912,3,1.0471975538465712,1,0.15514039993286133,0,0.0
A1,tile_15,1,445.0,12,0.13962634015954636,4,0.028239035088447578,3,0.021179276316335684,1,0.11295614349708129,0,0.0,0,0.0
A1,tile_15,2,725.0,22,0.17477366026867355,9,0.03899908121697674,9,0.03899908121697674,3,0.16225543844288792,1,0.0693317018706223,0,0.0
A1,tile_15,3,582.0,9,0.0773702658100579,4,0.029988475120177487,1,0.005397925521631947,4,0.14154561360677084,2,0.04318340537474327,2,0.04318340537474327
A1,tile_15,4,1350.0,22,0.054816266877451565,17,0.04318073853082269,14,0.03619942152284537,8,0.14634911431206596,4,0.10213409423828125,2,0.0685203382703993
A1,tile_15,5,1096.0,13,0.12771478650542448,11,0.07898570337492584,7,0.022294351759051655,7,0.18504312612714557,2,0.09172533550401674,0,0.0
A1,tile_15,6,633.0,8,0.03970417255721698,4,0.01985208627860849,3,0.014889064708956366,3,0.08547426437691301,2,0.07168809309201594,2,0.07168809309201594
A1,tile_15,7,1398.0,27,0.07965093439001306,21,0.05068695824819013,13,0.030961491737810716,9,0.2019987965858034,3,0.10212299308722282,0,0.0
A1,tile_15,8,1222.0,16,0.05084592583551403,7,0.02570861418649585,5,0.012854307093247926,6,0.10597663542252711,2,0.07569759137891903,1,0.034563804414190366
A1,tile_15,9,992.0,17,0.06193103797399237,11,0.042929469504699246,6,0.02146473475234962,5,0.19177510661463584,3,0.09852666239584645,1,0.012667712665373278
A1,tile_15,10,1211.0,24,0.07609693187886098,15,0.04813707433246129,9,0.027959857546399663,8,0.19341306426523147,5,0.11933383579395902,3,0.0671613143555494
A1,tile_15,11,1038.0,11,0.05918650257244741,7,0.04169958135786067,1,0.003026582517909242,9,0.19134730226961405,6,0.10727554938696712,6,0.10727554938696712
A1,tile_15,12,1442.0,34,0.14112717807388264,25,0.05616038647193961,15,0.03437402965092854,7,0.15540936981920728,1,0.008714542970908663,0,0.0
A1,tile_15,13,1048.0,21,0.09992343045769064,10,0.029977029137307185,5,0.014988514568653593,8,0.17619834783423038,1,0.016320829173080795,0,0.0
A1,tile_15,14,707.0,9,0.051347734712138694,1,0.007899651494175182,0,0.0,1,0.031598610453086325,0,0.0,0,0.0
A1,tile_15,15,625.0,7,0.1452113937659282,4,0.020106192982974676,3,0.015079644737231007,4,0.19491837158203126,2,0.10053096923828125,0,0.0
A1,tile_15,16,1504.0,27,0.07960743795665629,15,0.034581656721696157,10,0.022512890617480047,8,0.11488538092755257,1,0.018799424171447754,1,0.018799424171447754
A1,tile_15,17,912.0,18,0.19673228849234325,17,0.11291055467945772,13,0.04478147422880188,3,0.11061407390393709,1,0.0551156621230276,0,0.0
A1,tile_15,18,1034.0,13,0.16609322862305806,12,0.07426932987209914,9,0.06279134252822928,3,0.0654920507906945,0,0.0,0,0.0
A1,tile_15,19,868.0,11,0.06876758112696552,6,0.02171607825062069,3,0.010858039125310345,7,0.14758889686127413,3,0.08887506300403226,2,0.0743976803968579
A1,tile_15,20,996.0,12,0.04345799743921623,6,0.018925256949336104,3,0.009462628474668052,4,0.11985996353578376,4,0.11985996353578376,1,0.01717292065601272
A1,tile_15,21,745.0,4,0.01686761156289822,2,0.00843380578144911,1,0.004216902890724555,2,0.06981317916972525,1,0.0229586966085754,1,0.0229586966085754
A1,tile_15,22,1377.0,27,0.06565581354633719,14,0.03194066604956943,8,0.01825180917118253,7,0.06819079142163954,1,0.012421371803477611,0,0.0
A1,tile_15,23,1346.0,23,0.06976130294004083,15,0.049273782745753746,9,0.0352696550180132,6,0.13329855931637724,1,0.037344341646509044,0,0.0
A1,tile_15,24,948.0,17,0.12151026437935207,11,0.07290615862761124,9,0.029825246711295505,6,0.12961095496069028,2,0.050076963529305116,0,0.0
A1,tile_15,25,532.0,3,0.017715748046558982,3,0.017715748046558982,1,0.005905249348852995,2,0.0695507149947317,1,0.05314724427416809,1,0.05314724427416809
A1,tile_15,26,1244.0,14,0.039283938147782346,8,0.022167365097677177,4,0.01010158409514403,7,0.10859203031975356,6,0.0858634629816871,2,0.0249733633550417
A1,tile_15,27,206.0,6,0.17283843078002098,1,0.06100179909883093,0,0.0,1,0.2050338300686438,1,0.2050338300686438,1,0.2050338300686438
A1,tile_15,28,975.0,5,0.016110731556870733,2,0.006444292622748294,1,0.003222146311374147,6,0.09308423164563301,2,0.053344429211738785,1,0.03580163026467348
A1,tile_15,29,1094.0,19,0.12188588194914697,13,0.04403207253660283,8,0.02744027708802785,7,0.19686805962208637,1,0.015634578586278494,0,0.0
A1,tile_15,30,1362.0,21,0.05202670163801013,10,0.02486004955116739,8,0.020246844479816745,7,0.14839144355224967,2,0.02178458215206555,0,0.0
A1,tile_15,31,1416.0,13,0.03549822207446095,5,0.011093194398269043,3,0.006655916638961426,8,0.11117846817620057,3,0.07987099986965374,2,0.07099644612457792
A1,tile_15,32,1325.0,19,0.046893374619621245,7,0.016597093264247964,4,0.009484053293855979,9,0.0985287763487618,4,0.042414798376695165,2,0.01896810711554761
A1,tile_15,33,1311.0,11,0.03248362604779683,4,0.013845479954798649,3,0.011449146885698881,5,0.1312658104798341,5,0.1086337673673186,3,0.06070710974372497
A1,tile_15,34,773.0,7,0.03161010288217415,2,0.011289322457919339,1,0.0040641560848509615,4,0.11650580915720003,2,0.04018999225572041,1,0.028900669586457997
A1,tile_15,35,884.0,4,0.01421535137370947,2,0.007107675686854735,2,0.007107675686854735,2,0.01974354610184199,1,0.009871773050920995,0,0.0
A1,tile_15,36,646.0,11,0.07186649861153123,5,0.028098179908267844,3,0.014589439567754457,4,0.1242804158213707,4,0.1242804158213707,1,0.0194525866316568
A1,tile_15,37,1238.0,12,0.03242534151524199,4,0.010150541691727926,2,0.005075270845863963,9,0.14069779354459058,5,0.06710636712045007,3,0.04201196969422077
A1,tile_15,38,1089.0,12,0.03974670840170741,3,0.008654525216500808,1,0.0028848417388336023,5,0.056094149474817424,4,0.04808070005026293,4,0.04808070005026293
A1,tile_15,39,231.0,1,0.013599968197358411,1,0.013599968197358411,1,0.013599968197358411,1,0.03777769427278857,1,0.03777769427278857,1,0.03777769427278857
A1,tile_15,40,316.0,3,0.029825246711295505,2,0.019883497807530338,1,0.009941748903765169,2,0.055231945424140255,1,0.027615972712070128,0,0.0
A1,tile_15,41,185.0,2,0.1094368612061309,1,0.09245527929483473,1,0.09245527929483473,1,0.27170531814162796,1,0.27170531814162796,1,0.27170531814162796
